SB_UID,SB_UID,EXECBLOCKUID,STARTTIME,ENDTIME,QA0STATUS,SE_STATUS,SE_PROJECT_CODE,SE_ARRAYENTRY_ID,FINALCOMMENTID,COMENT,delta
uid://A001/X11f/X81,uid://A001/X11f/X81,uid://A002/X9d26c8/X9f8,2015-04-03 04:08:31.463,2015-04-03 05:42:38.060,Pass,SUCCESS,2013.1.00293.S,762402,7079.0,"QA0plus status: PASS (PWV ~1.6mm. AmpCal used is J1337-129. 38 antennas, refant=DA54. Image final peak flux/rms is 0.08mJy/0.02.mJy=4. ~63 on source. Resolution 4.14x2.58 in pa 47.0)",1.56849916667
uid://A001/X122/X346,uid://A001/X122/X346,uid://A002/X9d4710/X4434,2015-04-05 14:15:09.994,2015-04-05 15:42:59.205,Pass,SUCCESS,2013.1.00162.S,763581,7212.0,"QA0plus status: PASS (PWV ~ 1.4mm. AmpCal used is Uranus. 34 antennas, refant=DA54. Mosaic OK. DV01 ~90% flagged due. Several scans show negative Trec. Image final peak flux/rms is 0.55mJy/0.15mJy=3.7",1.46366972222
uid://A002/X996c88/X2e,uid://A002/X996c88/X2e,uid://A002/X9d9aa5/Xe7c,2015-04-08 00:15:01.854,2015-04-08 01:21:36.514,Pass,SUCCESS,2013.1.00993.S,764635,7351.0,"---sagonzal:
Affected by ICT-4871 (data fixed)
QA0plus status: PASS (PWV ~ 2.9mm variable. AmpCal used is Callisto. 36 antennas, refant=DA54. Image final peak flux/rms is 3.25mJy/0.71mJy=4.6 ~30 on so",1.10962777778
uid://A001/X121/X48f,uid://A001/X121/X48f,uid://A002/X9d9aa5/X202d,2015-04-08 05:07:03.114,2015-04-08 07:14:35.497,SemiPass,SUCCESS,2013.1.00764.S,764635,8914.0,"QA0plus status: PASS (Valid until scan 58! PWV ~ 1.5mm. AmpCal used is Titan. 36 antennas, refant=DA54. Image final peak flux/rms is 4520.75mJy/7.67mJy=589.4 ~2 on source. Resolution 1.68x0.95 in pa 7",2.12566194444
uid://A001/X148/X113,uid://A001/X148/X113,uid://A002/X9d9aa5/X2058,2015-04-08 05:13:15.548,2015-04-08 06:02:33.105,Pass,SUCCESS,2013.1.00803.S,764706,7382.0,QA0plus status: PASS (no problem detected for sky offset) (jgarcia),0.821543611111
uid://A002/X9a055b/X8,uid://A002/X9a055b/X8,uid://A002/X9db5ce/X198a,2015-04-09 03:15:28.881,2015-04-09 04:25:59.235,Pass,SUCCESS,2013.1.01031.S,765095,7455.0,"QA0plus status: PASS (PWV ~ 1.3mm. AmpCal used is 3c273. 38 antennas, refant=DA54. Pointing is OK. Image final peak flux/rms is 0.15mJy/0.02mJy= 7.5 ~41 on source. Resolution 1.38x1.05 in pa -83.3) (j",1.17509833333
uid://A001/X148/X107,uid://A001/X148/X107,uid://A002/X9db5ce/X300d,2015-04-09 09:14:13.658,2015-04-09 09:14:13.678,Fail,FAIL,2013.1.01312.S,765172,7460.0,Execution stopped due to target was at too low elevation. No data.,5.55555555556e-06
uid://A001/X121/X4b3,uid://A001/X121/X4b3,uid://A002/X9d13e3/Xd4f,2015-04-02 08:10:28.241,2015-04-02 09:11:53.088,Pass,SUCCESS,2013.1.00269.S,762059,7914.0,"---sagonzal:
Qa0plus status: PASS (BP has some spikes, probably associated to one antenna)",1.02356861111
uid://A001/X148/X107,uid://A001/X148/X107,uid://A002/X9d8615/X24d9,2015-04-07 08:04:05.728,2015-04-07 08:57:29.510,Pass,SUCCESS,2013.1.01312.S,764264,7320.0,QA0plus status: PASS (no issues with sky found),0.889939444444
uid://A001/X197/X39,uid://A001/X197/X39,uid://A002/X9d8615/X2522,2015-04-07 08:17:29.280,2015-04-07 09:23:36.065,SemiPass,SUCCESS,2013.1.01204.S,764217,15093.0,"QA0plus status: PASS (Mosaic 59/145 done! PWV ~ 3.7mm. AmpCal used is Titan. 36 antennas, refant=DA54.DA52 flagged 100% dueThe WCA is not locked. Image final peak flux/rms is 16.41mJy/1.65mJy=9.9 ~35 ",1.10188472222
uid://A001/X145/X378,uid://A001/X145/X378,uid://A002/X9db5ce/X14e,2015-04-08 21:00:52.996,2015-04-08 22:21:16.838,Pass,SUCCESS,2013.1.01136.S,765095,7427.0,"QA0plus status: PASS (PWV ~ 2mm variable. AmpCal used is J0519-454. 38 antennas, refant=DA54. Pointing are OK. Image final peak flux/rms is 18.78mJy/.5mJy= ~37.6 on source. Resolution 1.61x1.31 in pa ",1.33995611111
uid://A002/X9908b7/X2e,uid://A002/X9908b7/X2e,uid://A002/X9db5ce/X1181,2015-04-09 01:21:08.329,2015-04-09 01:51:24.086,SemiPass,FAIL,2013.1.00724.S,765095,7472.0,QA0plus status: FAIL (only one science scan without Phase Calib at the end),0.504376944444
uid://A001/X148/X107,uid://A001/X148/X107,uid://A002/X9d8615/X108a,2015-04-07 01:53:49.078,2015-04-07 02:47:05.654,Pass,SUCCESS,2013.1.01312.S,764264,7338.0,QA0plus status: PASS (sky seems not clean),0.887937777778
uid://A002/X9908b7/X2e,uid://A002/X9908b7/X2e,uid://A002/X9db5ce/X13e7,2015-04-09 02:01:23.007,2015-04-09 03:11:36.432,Pass,SUCCESS,2013.1.00724.S,765095,7442.0,"---sagonzal:
affected by ICT-4871(data fixed)
QA0plus status: PASS (PWV ~ 1.4mm. AmpCal used is Ganymede. 38 antennas, refant=DA54. Mosaic OK. Image final peak flux/rms is 2.11mJy/0.24mJy=8.8 ~39 on s",1.17039583333
uid://A001/X147/X1ed,uid://A001/X147/X1ed,uid://A002/X9db5ce/X224b,2015-04-09 05:44:29.004,2015-04-09 07:16:06.111,Pass,SUCCESS,2013.1.00359.S,765095,7457.0,"---sagonzal:
affected by ICT-4871 (data fixed)
QA0plus status: PASS (PWV ~ 1.1mm. AmpCal used is Titan. 38 antennas, refant=DA54. Pointing is OK. Image final peak flux/rms is 0.33mJy/0.03mJy=11. ~47 o",1.52697416667
uid://A001/X148/X106,uid://A001/X148/X106,uid://A002/X9db5ce/X262a,2015-04-09 06:34:16.733,2015-04-09 07:24:55.912,Pass,SUCCESS,2013.1.01312.S,765172,7471.0,QA0plus status: PASS (no problem detected for sky offset),0.844216388889
uid://A001/X148/X107,uid://A001/X148/X107,uid://A002/X9db5ce/X2a0a,2015-04-09 07:26:21.173,2015-04-09 08:19:41.211,Pass,SUCCESS,2013.1.01312.S,765172,7470.0,QA0plus status: PASS (no problem detected for sky offset),0.888899444444
uid://A001/X122/X15a,uid://A001/X122/X15a,uid://A002/X9db5ce/X3161,2015-04-09 09:44:23.067,2015-04-09 11:24:21.119,Pass,SUCCESS,2013.1.01058.S,765275,7477.0,"QA0plus status: PASS (AmpCal used is Ceres. 8 antennas, refant=CM10. Mosaic OK. Image final peak flux/rms is 87.54mJy/15.57mJy=5.6 ~37 on source. Resolution 4.28x3.39 in pa 86.3)
As the observation is",1.66612555556
uid://A001/X122/X5e5,uid://A001/X122/X5e5,uid://A002/X9db5ce/X1dd1,2015-04-09 04:38:32.622,2015-04-09 05:43:48.230,Pass,SUCCESS,2013.1.00824.S,765095,7444.0,"---sagonzal:
affected by ICT-4871 (data fixed)
QA0plus status: PASS (PWV ~ 1.2mm. AmpCal used is Titan. 38 antennas, refant=DA54. Pointing is OK. Image final peak flux/rms is 1.78mJy/0.13mJy=13.7 ~19 ",1.08766888889
uid://A001/X145/X3d2,uid://A001/X145/X3d2,uid://A002/X9d13e3/X10d2,2015-04-02 10:21:28.038,2015-04-02 10:26:35.862,Fail,FAIL,2013.1.01014.S,762059,7710.0,"---sagonzal:
QA0plus status: FAIL (no science)",0.0855066666667
uid://A002/X996c88/X6e,uid://A002/X996c88/X6e,uid://A002/X9d9aa5/X1d4,2015-04-07 20:42:08.848,2015-04-07 21:35:52.325,Pass,SUCCESS,2013.1.01042.S,764640,7392.0,QA0plus status: PASS (no problem detected for sky offset),0.895410277778
uid://A001/X148/X83,uid://A001/X148/X83,uid://A002/X9d9aa5/X1b40,2015-04-08 03:17:17.449,2015-04-08 03:57:18.914,Pass,SUCCESS,2013.1.00462.S,764635,7377.0,"QA0plus status: PASS (PWV ~ 1.8mm variable. AmpCal used is 3c273. 36 antennas, refant=DA54. Image final peak flux/rms is 3.75mJy/0.06mJy=62.5 ~16 on source. Resolution 1.32x0.95 in pa 67.3) (jgarcia)",0.667073611111
uid://A001/X122/X495,uid://A001/X122/X495,uid://A002/X9db5ce/X31d4,2015-04-09 09:57:34.484,2015-04-09 10:49:50.792,Pass,SUCCESS,2013.1.00018.S,765095,7474.0,"QA0plus status: Semipass (PWV ~ 1.1mm. AmpCal used is Titan. 38 antennas, refant=DA54. Pointing is OK. Image final peak flux/rms is 3165.84mJy/40.96mJy=77.3  ~17 on source. Resolution 1.27x0.88 in pa ",0.871196666667
uid://A001/X121/X2d5,uid://A001/X121/X2d5,uid://A002/X9d6f4c/X2c6e,2015-04-06 09:59:31.077,2015-04-06 11:08:25.638,Pass,SUCCESS,2013.1.00857.S,763901,7303.0,"QA0plus status: PASS (PWV ~ 1.9mm. AmpCal used is Titan. 36 antennas, refant=DA54. Mosaic is OK. Image final peak flux/rms is 1.81mJy/0.36mJy=6.2 ~35 on source. Resolution 1.21x0.91 in pa -74.3)",1.14848916667
uid://A001/X144/X42,uid://A001/X144/X42,uid://A002/X9dcf39/X253,2015-04-09 21:07:21.557,2015-04-09 22:08:20.562,Pass,SUCCESS,2013.1.00319.S,765555,7515.0,"---sagonzal:
QA0plus status: PASS
Refant: DA54
Amplitude Cal = J0519-454

primary beam FWHM  =  26.10 (arcsec)
resolution =  1.54 x 1.34 in pa   46.0
time on target =   5.32 (min)
peak on image  =   0",1.01639027778
uid://A001/X144/X42,uid://A001/X144/X42,uid://A002/X9dcf39/X7d9,2015-04-09 22:37:04.954,2015-04-09 22:49:53.513,SemiPass,FAIL,2013.1.00319.S,765555,7517.0,"[JIRA] (PRTSPR-11637) AOSL BL: Science SB crashed: "" DA53 mounts in shutdown""
---sagonzal:
QA0plus Status: FAIL (no science target)",0.213488611111
uid://A001/X144/X42,uid://A001/X144/X42,uid://A002/X9dcf39/X8b6,2015-04-09 22:57:32.209,2015-04-09 23:59:18.687,Pass,SUCCESS,2013.1.00319.S,765555,7519.0,"--sagonzal:
QA0plus status: PASS
Refant: DA54
Amplitude Cal = Ganymede

primary beam FWHM  =  26.10 (arcsec)
resolution =  1.76 x 1.25 in pa   71.8
time on target =   5.32 (min)
peak on image  =   0.2",1.02957722222
uid://A001/X144/X64,uid://A001/X144/X64,uid://A002/X9d9aa5/Xe5,2015-04-07 20:31:01.987,2015-04-07 21:42:41.827,Pass,SUCCESS,2013.1.00836.S,764635,7343.0,"---sagonzal:
Affected by ICT-4871 (data fixed)
QA0plus status: PASS (PWV ~ 3.5mm variable. AmpCal used is J0334-401. 36 antennas, refant=DA54. Image final peak flux/rms is 0.12mJy/0.03mJy=4. ~38 on so",1.1944
uid://A002/X9a055b/X2,uid://A002/X9a055b/X2,uid://A002/X9db5ce/Xc7f,2015-04-08 23:55:46.059,2015-04-09 00:55:46.657,Pass,SUCCESS,2013.1.00724.S,765095,7436.0,"QA0plus status: PASS (Data processed with skipSyscalChecks = T option. PWV ~ 1.5mm. AmpCal used is Ganymede. 38 antennas, refant=DA54. Mosaic OK. DV60 problems to lock. Image final peak flux/rms is 3.",1.00016611111
uid://A001/X148/X107,uid://A001/X148/X107,uid://A002/X9d8615/Xdc5,2015-04-07 00:59:32.544,2015-04-07 01:52:43.734,Pass,SUCCESS,2013.1.01312.S,764264,7337.0,QA0plus status: PASS (sky seems not clean),0.886441666667
uid://A001/X145/X3d2,uid://A001/X145/X3d2,uid://A002/X9d8615/X20c1,2015-04-07 06:49:20.310,2015-04-07 06:54:22.049,Fail,FAIL,2013.1.01014.S,764217,7307.0,No Science Intent,0.0838163888889
uid://A001/X148/X107,uid://A001/X148/X107,uid://A002/X9d8615/X2116,2015-04-07 06:55:32.641,2015-04-07 07:48:51.092,Pass,SUCCESS,2013.1.01312.S,764264,7340.0,QA0plus status: PASS (no issues with sky found),0.888458611111
uid://A001/X121/X2cd,uid://A001/X121/X2cd,uid://A002/X9d6f4c/X29a9,2015-04-06 08:41:27.555,2015-04-06 09:44:46.998,Pass,SUCCESS,2013.1.00857.S,763901,7288.0,"QA0plus status: PASS (PWV ~ 1.8mm. AmpCal used is Titan. 36 antennas, refant=DA54. Mosaic is OK. Image final peak flux/rms is 2.35mJy/0.38mJy=6.2 ~35 on source. Resolution 1.19x0.91 in pa -78.4)",1.05540083333
uid://A002/X9a055b/X19,uid://A002/X9a055b/X19,uid://A002/X9d9aa5/X1fe1,2015-04-08 04:25:23.696,2015-04-08 04:37:35.138,Fail,FAIL,2013.1.00857.S,764706,7395.0,QA0plus status: FAIL (only pointing scan),0.203178333333
uid://A001/X11d/X12,uid://A001/X11d/X12,uid://A002/X9d8615/Xa39,2015-04-07 00:00:01.206,2015-04-07 01:22:32.503,SemiPass,SUCCESS,2013.1.00437.S,764217,9264.0,QA0plus status: PASS (however PWV is above 4.mm and variable),1.37536027778
uid://A001/X144/X62,uid://A001/X144/X62,uid://A002/X9d9aa5/X6ae,2015-04-07 22:01:35.732,2015-04-07 22:14:27.532,Fail,FAIL,2013.1.00836.S,764635,7344.0,QA0plus status: FAIL (calibration only) (jgarcia),0.214388888889
uid://A001/X147/X33c,uid://A001/X147/X33c,uid://A002/X9d9aa5/X1814,2015-04-08 02:33:28.398,2015-04-08 03:14:54.404,Pass,SUCCESS,2013.1.00602.S,764635,7356.0,"QA0plus status: PASS (PWV ~ 2.0mm variable. AmpCal used is 3c273. 36 antennas, refant=DA54. Image final peak flux/rms is 0.16mJy/0.05mJy=3.2 ~19 on source. Resolution 1.42x1.01 in pa 74.7 (jgarcia)",0.690557222222
uid://A001/X148/X112,uid://A001/X148/X112,uid://A002/X9d9aa5/X1bfe,2015-04-08 03:27:21.019,2015-04-08 04:16:33.135,Pass,SUCCESS,2013.1.00803.S,764706,7360.0,QA0plus status: PASS (no problem detected for sky offset) (jgarcia),0.820032222222
uid://A001/X11f/X47,uid://A001/X11f/X47,uid://A002/X9d13e3/Xf9f,2015-04-02 09:14:27.275,2015-04-02 10:13:02.438,SemiPass,SUCCESS,2013.1.01194.S,762059,7717.0,"QA0plus status: FAIL
",0.976434166667
uid://A002/X9a055b/X18,uid://A002/X9a055b/X18,uid://A002/X9d6f4c/X2803,2015-04-06 07:57:06.898,2015-04-06 08:04:04.711,Fail,FAIL,2013.1.00857.S,763856,7274.0,QA0plus status: FAIL (no science),0.116059166667
uid://A001/X148/X107,uid://A001/X148/X107,uid://A002/X9d6f4c/X2822,2015-04-06 08:09:23.040,2015-04-06 09:02:45.061,Pass,SUCCESS,2013.1.01312.S,763856,7284.0,QA0plus status: PASS (no issues with sky found),0.889450277778
uid://A001/X196/X4a,uid://A001/X196/X4a,uid://A002/X9d8615/X289b,2015-04-07 09:29:03.971,2015-04-07 10:59:26.663,SemiPass,SUCCESS,2013.1.00312.S,764408,7316.0,Filler SB in ACA. Should not have run.,1.50630333333
uid://A001/X147/X261,uid://A001/X147/X261,uid://A002/X9d8615/X29e3,2015-04-07 09:57:32.202,2015-04-07 10:02:57.362,Fail,FAIL,2013.1.01391.S,764416,7311.0,QA0plus status: FAIL (scan pointing only),0.0903222222222
uid://A002/X9a055b/X18,uid://A002/X9a055b/X18,uid://A002/X9d9aa5/X2bb5,2015-04-08 08:15:03.903,2015-04-08 09:15:19.374,Fail,SUCCESS,2013.1.00857.S,764706,14834.0,"QA0plus status: PASS (no problem detected for sky offset) (jgarcia)

LAST: OFF SET BAD UNITS",1.0042975
uid://A002/X996c88/X6e,uid://A002/X996c88/X6e,uid://A002/X9d9aa5/X4b7,2015-04-07 21:36:14.860,2015-04-07 22:29:43.908,Pass,SUCCESS,2013.1.01042.S,764640,7390.0,QA0plus status: PASS (no problem detected for sky offset),0.891402222222
uid://A002/X9a055b/X8,uid://A002/X9a055b/X8,uid://A002/X9d9aa5/X1e45,2015-04-08 04:01:20.655,2015-04-08 04:39:04.270,SemiPass,FAIL,2013.1.01031.S,764635,7401.0,"QA0plus status: PASS (Valid until scan 10! PWV ~ 1.8mm variable. AmpCal used is 3c273. 36 antennas, refant=DA63. Image final peak flux/rms is 0.18mJy/0.05mJy=3.5 ~9 on source. Resolution 1.41x0.96 in ",0.628781944444
uid://A001/X121/X48f,uid://A001/X121/X48f,uid://A002/X9d9aa5/X202a,2015-04-08 04:44:47.585,2015-04-08 04:46:34.251,Fail,FAIL,2013.1.00764.S,764635,7379.0,QA0plus status: FAIL (no data) (jgarcia),0.0296294444444
uid://A001/X121/X48f,uid://A001/X121/X48f,uid://A002/X9d9aa5/X202b,2015-04-08 05:01:11.503,2015-04-08 05:02:54.795,Fail,FAIL,2013.1.00764.S,764635,7380.0,QA0plus status: FAIL (no data) (jgarcia),0.0286922222222
uid://A001/X148/X113,uid://A001/X148/X113,uid://A002/X9d9aa5/X23d7,2015-04-08 06:13:04.116,2015-04-08 07:02:17.455,Pass,SUCCESS,2013.1.00803.S,764706,7415.0,QA0plus status: PASS (no problem detected for sky offset),0.820371944444
uid://A001/X148/X107,uid://A001/X148/X107,uid://A002/X9d8615/X13cc,2015-04-07 02:49:00.045,2015-04-07 03:42:14.932,Pass,SUCCESS,2013.1.01312.S,764264,7318.0,QA0plus status: PASS (sky seems not completly clean),0.887468611111
uid://A002/X9a055b/X18,uid://A002/X9a055b/X18,uid://A002/X9d9aa5/X2b42,2015-04-08 08:03:22.029,2015-04-08 08:11:06.894,Fail,FAIL,2013.1.00857.S,764706,7388.0,QA0plus status: FAIL (only pointing scan),0.129129166667
uid://A002/X9a055b/X9,uid://A002/X9a055b/X9,uid://A002/X9d8615/X112b,2015-04-07 02:05:39.417,2015-04-07 03:22:39.975,Pass,SUCCESS,2013.1.01031.S,764217,17157.0,"---sagonzal:
Affected by ICT-4871 (data fixed)
QA0plus status: PASS (PWV ~ 3.7mm. AmpCal used is Ganymede. 36 antennas, refant=DA54. Image final peak flux/rms is 0.10mJy/0.03mJy=3.3 ~42 on source. Res",1.28348833333
uid://A001/X122/X12c,uid://A001/X122/X12c,uid://A002/X9db5ce/X776,2015-04-08 22:40:56.659,2015-04-08 23:52:41.914,Pass,SUCCESS,2013.1.00832.S,765095,7435.0,"QA0plus status: PASS (PWV ~ 1.9mm. AmpCal used is J0519-454. 38 antennas, refant=DA54. Mosaic OK. Image final peak flux/rms is 1.74mJy/.5mJy= 3.5 ~37 on source. Resolution 1.87x1.23 in pa 69.9) (jgarc",1.19590416667
uid://A001/X148/X107,uid://A001/X148/X107,uid://A002/X9db5ce/X2d0e,2015-04-09 08:20:25.765,2015-04-09 09:13:43.214,Pass,SUCCESS,2013.1.01312.S,765172,7469.0,QA0plus status: PASS (no problem detected for sky offset),0.888180277778
uid://A001/X11d/X29,uid://A001/X11d/X29,uid://A002/X9d8615/X1c45,2015-04-07 05:41:14.581,2015-04-07 06:29:12.115,Pass,SUCCESS,2013.1.00668.S,764217,7341.0,"QA0plus status: PASS (PWV ~ 3.4mm. AmpCal used is Titan. 36 antennas, refant=DA63.DA61, DV04, DV20 and DV16 flagged ~70% dueThe WCA is not locked or FrontEnd LO Amps not optimized.  Image final peak f",0.799315
uid://A001/X148/X107,uid://A001/X148/X107,uid://A002/X9d8615/X1e0e,2015-04-07 06:01:53.128,2015-04-07 06:55:16.468,Pass,SUCCESS,2013.1.01312.S,764264,7339.0,QA0plus status: PASS (no issues with sky found),0.889816666667
uid://A001/X144/X62,uid://A001/X144/X62,uid://A002/X9d9aa5/X7de,2015-04-07 22:25:56.730,2015-04-07 23:37:11.624,Pass,SUCCESS,2013.1.00836.S,764635,7327.0,"QA0plus status: PASS (PWV ~ 3.3mm variable. AmpCal used is J0334-401. 36 antennas, refant=DA54. Image final peak flux/rms is 0.18mJy/0.04mJy=4.5 ~38 on source. Resolution 3.61x1.31 in pa -73.4) (jgarc",1.18747055556
uid://A001/X13f/X71,uid://A001/X13f/X71,uid://A002/X9d9aa5/X2e80,2015-04-08 09:07:44.665,2015-04-08 09:12:28.257,Fail,FAIL,2013.1.01065.S,764635,7387.0,"Baseband1 frequency (281.780GHz) won't fit in a sideband of frontend with frequencies spanning [292.0, 279.8]GHz""",0.0787755555556
uid://A001/X122/Xaf,uid://A001/X122/Xaf,uid://A002/X9d9aa5/X2ed2,2015-04-08 09:17:17.638,2015-04-08 10:24:15.551,Pass,SUCCESS,2013.1.00960.S,764635,7391.0,"QA0plus status: PASS (PWV ~ 1.2mm. AmpCal used is Titan. 36 antennas, refant=DA54. Pointing are OK. Image final peak flux/rms is 2160.18mJy/49.09mJy=44. ~3 on source. Resolution 0.94x0.65 in pa 89.7) ",1.11608694444
uid://A001/X147/X9d,uid://A001/X147/X9d,uid://A002/X9db5ce/X221d,2015-04-09 05:36:45.038,2015-04-09 06:26:06.084,Pass,SUCCESS,2013.1.01114.S,765172,7468.0,"QA0plus status: PASS (no issues with sky found)

But not science observed during the night!",0.822512777778
uid://A001/X147/X269,uid://A001/X147/X269,uid://A002/X9d8615/X2135,2015-04-07 07:02:00.631,2015-04-07 07:06:55.481,Fail,FAIL,2013.1.01391.S,764217,7308.0,No Science Intent,0.0819027777778
uid://A001/X11d/X29,uid://A001/X11d/X29,uid://A002/X9d13e3/X10f1,2015-04-02 10:41:42.334,2015-04-02 11:01:47.555,SemiPass,FAIL,2013.1.00668.S,762059,7711.0,"---sagonzal:
QA0plus status: FAIL (no science)",0.334783611111
uid://A002/X9a055b/X19,uid://A002/X9a055b/X19,uid://A002/X9d9aa5/X202c,2015-04-08 05:05:38.327,2015-04-08 05:11:58.243,Fail,FAIL,2013.1.00857.S,764706,7394.0,QA0plus status: FAIL (no data),0.105532222222
uid://A001/X11d/X2a,uid://A001/X11d/X2a,uid://A002/X9db5ce/X2ddb,2015-04-09 08:39:51.592,2015-04-09 09:57:02.422,Pass,SUCCESS,2013.1.00668.S,765095,7447.0,"QA0plus status: PASS (PWV ~ 1.mm. AmpCal used is Titan. 38 antennas, refant=DA54. Pointing is OK. Image final peak flux/rms is 0.15mJy/0.03mJy=5. ~40 on source. Resolution 1.58x1.01 in pa -46.5) (jgar",1.28634166667
uid://A001/X140/X15,uid://A001/X140/X15,uid://A002/X9d13e3/Xc40,2015-04-02 07:20:23.817,2015-04-02 08:03:28.990,Pass,SUCCESS,2013.1.00967.S,762059,7915.0,"QA0plus status: Pass (DA53 and DV07 have high Tsys, should not be used)
",0.718103611111
uid://A001/X197/X39,uid://A001/X197/X39,uid://A002/X9d8615/X2184,2015-04-07 07:10:56.679,2015-04-07 08:15:12.225,SemiPass,SUCCESS,2013.1.01204.S,764217,15073.0,"QA0plus status: PASS (Mosaic 59/145 done! Data affected by ICT-331 and fixed! PWV ~ 3.6mm. AmpCal used is Titan. 36 antennas, refant=DA54.DA52  flagged 100% dueThe WCA is not locked. Image final peak ",1.070985
uid://A001/X12e/X1e2,uid://A001/X12e/X1e2,uid://A002/X9d6f4c/X2040,2015-04-06 06:14:26.958,2015-04-06 07:36:57.950,Pass,SUCCESS,2013.1.00276.S,763901,7300.0,"QA0plus status: PASS (PWV ~ 1.4mm. AmpCal used is Titan. 36 antennas, refant=DA54. Image final peak flux/rms is 0.22mJy/0.05mJy=4.4 ~36 on source. Resolution 1.07x0.87 in pa -67.4)",1.37527555556
uid://A001/X122/X346,uid://A001/X122/X346,uid://A002/X9d6f4c/X2ebb,2015-04-06 11:21:07.717,2015-04-06 12:02:02.733,SemiPass,SUCCESS,2013.1.00162.S,764011,7289.0,"QA0plus status: PASS (Valid until scan 13! PWV ~ 2.mm. AmpCal used is Neptune. 39 antennas, refant=DA59. Mosaic incomplete 40/103. PM04 higher Tsys BB4/XX. Image final peak flux/rms is 1.43mJy/0.41mJy",0.681948888889
uid://A001/X196/X9b,uid://A001/X196/X9b,uid://A002/X9d8615/X661,2015-04-06 22:37:33.097,2015-04-06 23:51:11.740,Pass,SUCCESS,2013.1.00165.S,764217,7314.0,"---sagonzal:
Affected by ICT-4871 (data fixed)
QA0plus status: PASS (PWV ~ 4.5mm. AmpCal used is Ganymede. 36 antennas, refant=DA54. Image final peak flux/rms is 25.77mJy/0.45mJy=57.3 ~40 on source. R",1.22740083333
uid://A001/X121/X48f,uid://A001/X121/X48f,uid://A002/X9d9aa5/X2754,2015-04-08 07:18:42.080,2015-04-08 08:48:53.114,SemiPass,FAIL,2013.1.00764.S,764635,8935.0,"Failed due to http://jira.alma.cl/browse/PRTSPR-11609.

However, this execution together with the previous one form a 3 hour session, and should be useful. (dgarcia)

QA0plus status: PASS (PWV ~ 1.3mm",1.503065
uid://A001/X148/X107,uid://A001/X148/X107,uid://A002/X9d6f4c/X245b,2015-04-06 07:00:48.231,2015-04-06 07:54:07.000,Pass,SUCCESS,2013.1.01312.S,763856,7277.0,QA0plus status: PASS (no issues with sky found),0.888546944444
uid://A002/X9a055b/X19,uid://A002/X9a055b/X19,uid://A002/X9d9aa5/X274a,2015-04-08 07:15:22.488,2015-04-08 08:02:44.291,Pass,SUCCESS,2013.1.00857.S,764706,7416.0,QA0plus status: PASS (no problem detected for sky offset),0.789389722222
uid://A001/X122/X309,uid://A001/X122/X309,uid://A002/X9d9aa5/X3125,2015-04-08 09:57:49.635,2015-04-08 11:31:41.006,Pass,SUCCESS,2013.1.01035.S,764830,7403.0,"QA0plus status: PASS (AmpCal used is Titan. 8 antennas, refant=CM10. Mosaic OK. Image final peak flux/rms is 17.23mJy/1.92mJy=9. ~30 on source. Resolution 5.01x4.92 in pa -68.7)",1.56426972222
uid://A001/X148/X106,uid://A001/X148/X106,uid://A002/X9d8615/X1965,2015-04-07 04:57:37.655,2015-04-07 05:47:52.698,Pass,SUCCESS,2013.1.01312.S,764264,7319.0,QA0plus status: PASS (no issues with sky found),0.837511944444
uid://A001/X145/Xe3,uid://A001/X145/Xe3,uid://A002/X9d9aa5/X14a7,2015-04-08 01:48:52.575,2015-04-08 02:25:14.163,Pass,SUCCESS,2013.1.00039.S,764635,7354.0,"---sagonzal:
affected by ICT-4871 (data fixed)
QA0plus status: PASS (PWV ~ 2.1mm variable. AmpCal used is Ganymede. 36 antennas, refant=DA54. Image final peak flux/rms is 8.01mJy/0.07mJy=114.4 ~9 on s",0.605996666667
